ID,Breed,Breed Size,Sex,Age,Weight (lbs),Spay/Neuter Status,Daily Activity Level,Diet,Daily Walk Distance (miles),Other Pets in Household,Medications,Seizures,Hours of Sleep,Play Time (hrs),Owner Activity Level,Annual Vet Visits,Average Temperature (F),Healthy
5734,6,0,0,4.0,65.0,1,0,2,3.0,0,1,0,10.0,2.0,3,1.0,92.0,1
5735,6,0,0,2.0,81.0,1,0,1,2.0,1,0,0,14.0,2.0,0,1.0,64.0,1
5736,5,2,0,12.0,41.0,1,1,2,4.0,1,1,0,14.0,0.0,1,1.0,64.0,1
5737,9,0,1,6.0,74.0,0,0,3,2.0,0,1,0,12.0,2.0,1,1.0,64.0,1
5738,3,0,1,8.0,24.0,1,1,1,2.0,0,0,0,11.0,1.0,1,2.0,53.0,1
5739,11,2,0,4.0,46.0,0,1,2,3.0,1,1,0,11.0,1.0,3,3.0,46.0,1
5740,13,1,1,1.0,51.0,1,3,3,2.0,1,0,0,10.0,2.0,0,2.0,76.0,1
5741,2,1,0,13.0,58.0,1,2,1,3.0,0,0,0,14.0,2.0,3,0.0,45.0,1
5742,3,1,0,8.0,53.0,1,1,0,2.0,0,0,0,8.0,2.0,0,0.0,77.0,1
5743,12,0,1,10.0,56.0,0,1,3,3.0,0,0,0,10.0,1.0,0,1.0,49.0,1
5744,13,1,1,13.0,34.0,1,1,2,6.0,1,1,0,11.0,0.0,0,2.0,42.0,1
5745,2,1,0,2.0,40.0,1,1,3,2.0,0,1,0,12.0,2.0,0,1.0,61.0,0
5746,11,2,1,13.0,45.0,1,1,1,2.0,1,0,0,12.0,0.0,3,3.0,76.0,1
5747,14,2,1,4.0,32.0,1,3,1,3.0,1,1,0,11.0,3.0,3,1.0,50.0,1
5748,6,0,0,11.0,53.0,1,2,1,2.0,1,0,1,9.0,1.0,3,2.0,34.0,1
5749,1,2,1,10.0,52.0,0,1,2,2.0,0,0,0,13.0,3.0,0,2.0,50.0,1
5750,1,2,1,7.0,66.0,1,1,3,2.0,1,0,0,10.0,1.0,0,4.0,73.0,1
5751,10,0,0,5.0,57.0,1,1,2,1.0,0,1,0,10.0,2.0,2,0.0,77.0,1
5752,4,2,0,1.0,46.0,1,0,3,3.0,0,0,0,12.0,1.0,0,1.0,61.0,1
5753,4,2,1,7.0,53.0,1,0,2,5.0,0,0,1,12.0,0.0,3,2.0,53.0,1
5754,4,2,1,8.0,50.0,1,0,3,3.0,0,0,0,12.0,0.0,3,2.0,44.0,1
5755,12,0,1,12.0,45.0,1,1,1,3.0,0,1,0,11.0,1.0,2,0.0,79.0,0
5756,0,1,0,13.0,38.0,1,2,0,3.0,1,0,0,11.0,2.0,2,1.0,70.0,1
5757,5,2,1,4.0,45.0,0,0,1,1.0,0,1,0,12.0,0.0,2,2.0,40.0,1
5758,13,1,0,4.0,62.0,1,3,3,2.0,1,0,0,10.0,1.0,3,3.0,73.0,1
5759,0,1,1,6.0,61.0,1,2,0,1.0,1,1,0,13.0,0.0,3,2.0,48.0,1
5760,2,1,0,4.0,57.0,0,2,3,3.0,1,0,0,14.0,0.0,1,0.0,100.0,1
5761,14,2,0,9.0,10.0,0,3,2,1.0,1,0,0,10.0,2.0,1,1.0,73.0,1
5762,2,1,1,7.0,38.0,1,0,0,0.0,0,0,0,13.0,3.0,3,2.0,42.0,1
5763,1,2,0,3.0,63.0,1,0,3,2.0,0,1,0,12.0,1.0,3,2.0,36.0,1
5764,3,1,1,11.0,47.0,1,0,0,2.0,1,1,0,14.0,3.0,3,2.0,49.0,0
5765,3,0,0,7.0,57.0,1,0,2,1.0,0,1,0,12.0,3.0,0,0.0,61.0,1
5766,4,2,0,5.0,54.0,1,2,3,2.0,1,0,0,13.0,2.0,0,1.0,51.0,1
5767,10,0,1,7.0,57.0,1,0,3,5.0,0,0,0,12.0,1.0,1,2.0,68.0,1
5768,12,0,0,5.0,40.0,0,2,0,1.0,0,0,0,12.0,1.0,1,2.0,77.0,1
5769,5,2,1,1.0,59.0,1,0,3,3.0,0,1,0,13.0,2.0,1,2.0,62.0,0
5771,5,2,1,3.0,41.0,0,0,2,2.0,1,1,0,11.0,2.0,0,1.0,54.0,1
5772,9,0,1,12.0,37.0,1,0,2,2.0,1,0,0,12.0,2.0,2,2.0,59.0,1
5773,7,0,1,9.0,50.0,1,3,2,2.0,0,1,0,10.0,1.0,3,3.0,78.0,1
5774,12,0,0,6.0,46.0,1,0,2,5.0,0,0,0,12.0,3.0,1,1.0,42.0,1
5775,3,1,1,2.0,55.0,1,2,0,4.0,0,0,0,8.0,2.0,2,1.0,48.0,1
5776,2,1,0,4.0,79.0,1,2,3,3.0,1,1,0,10.0,1.0,1,0.0,68.0,0
5778,5,2,1,13.0,76.0,0,2,1,5.0,1,1,0,13.0,1.0,0,3.0,81.0,1
5779,5,2,1,1.0,51.0,0,0,1,3.0,0,0,0,11.0,0.0,1,0.0,65.0,1
5780,6,0,0,9.0,36.0,1,0,2,2.0,1,0,0,9.0,2.0,2,3.0,68.0,1
5781,11,2,1,9.0,28.0,1,0,2,3.0,0,0,0,10.0,1.0,3,3.0,69.0,1
5782,5,2,1,11.0,75.0,0,0,3,6.0,1,0,0,9.0,1.0,1,0.0,76.0,0
5783,1,2,1,11.0,40.0,1,0,2,3.0,0,0,0,12.0,2.0,0,1.0,67.0,1
5784,13,1,0,5.0,46.0,1,0,1,3.0,1,0,0,10.0,4.0,3,0.0,52.0,1
5785,10,0,0,1.0,44.0,1,1,3,3.0,1,1,0,11.0,0.0,3,1.0,94.0,0
5786,4,2,0,12.0,39.0,1,1,1,2.0,0,0,0,11.0,1.0,3,1.0,84.0,1
5787,9,0,0,8.0,62.0,1,1,3,3.0,1,0,0,11.0,1.0,0,1.0,72.0,1
5788,3,0,1,3.0,70.0,1,0,2,4.0,0,1,0,11.0,2.0,3,1.0,53.0,1
5789,10,0,1,7.0,50.0,1,3,3,6.0,1,1,0,8.0,1.0,3,1.0,82.0,1
5790,3,1,0,8.0,67.0,0,0,2,3.0,1,0,0,14.0,2.0,3,1.0,47.0,1
5791,14,2,0,6.0,32.0,1,3,2,1.0,0,1,0,11.0,1.0,1,1.0,80.0,1
5792,3,1,1,13.0,59.0,1,3,0,1.0,0,0,0,9.0,1.0,0,2.0,60.0,1
5793,6,0,0,2.0,80.0,1,3,3,2.0,1,1,0,13.0,3.0,0,2.0,83.0,1
5794,3,1,1,12.0,60.0,1,0,1,0.0,0,0,0,11.0,1.0,0,3.0,70.0,1
5795,4,2,1,4.0,58.0,0,3,0,3.0,0,1,1,12.0,3.0,3,1.0,48.0,1
5796,1,2,0,12.0,30.0,1,0,3,1.0,0,1,0,12.0,0.0,1,0.0,63.0,0
5797,14,2,0,9.0,51.0,1,0,0,3.0,1,0,0,12.0,2.0,2,2.0,65.0,0
5798,9,0,0,6.0,53.0,1,0,0,3.0,0,1,0,8.0,2.0,3,3.0,83.0,0
5799,3,1,1,3.0,37.0,1,0,2,3.0,0,1,0,9.0,2.0,3,0.0,70.0,1
5800,7,0,0,8.0,74.0,1,0,3,1.0,1,1,0,12.0,1.0,1,2.0,97.0,1
5801,3,0,1,2.0,45.0,1,0,2,5.0,0,0,0,10.0,0.0,3,1.0,72.0,1
5802,11,2,0,5.0,71.0,0,0,0,1.0,1,1,0,11.0,1.0,0,4.0,64.0,1
5803,2,1,0,12.0,49.0,0,0,2,2.0,0,0,0,11.0,1.0,3,2.0,64.0,1
5804,2,1,1,11.0,35.0,1,3,0,4.0,1,0,0,12.0,4.0,3,3.0,69.0,1
5805,6,0,1,12.0,38.0,1,3,2,2.0,0,1,0,11.0,2.0,1,0.0,70.0,1
5806,7,0,1,10.0,31.0,1,1,0,3.0,0,1,0,10.0,1.0,1,0.0,38.0,0
5807,3,1,1,4.0,63.0,1,0,1,1.0,0,1,0,11.0,1.0,3,0.0,72.0,1
5808,11,2,1,5.0,49.0,1,2,1,2.0,1,0,0,11.0,0.0,3,4.0,69.0,1
5809,13,1,1,13.0,59.0,0,1,2,3.0,1,1,0,14.0,3.0,3,1.0,63.0,1
5810,1,2,1,8.0,75.0,0,0,0,3.0,0,1,0,10.0,0.0,3,2.0,65.0,1
5811,14,2,0,12.0,54.0,1,2,3,3.0,0,0,0,8.0,1.0,3,1.0,68.0,0
5812,4,2,0,9.0,74.0,1,2,0,0.0,0,1,0,13.0,2.0,0,4.0,75.0,0
5813,0,1,0,9.0,37.0,1,1,1,3.0,0,0,0,11.0,1.0,1,0.0,60.0,1
5814,3,0,0,7.0,68.0,1,0,1,3.0,0,0,0,9.0,1.0,3,1.0,56.0,1
5816,11,2,1,10.0,38.0,0,1,1,1.0,0,1,0,10.0,2.0,3,4.0,77.0,1
5817,10,0,0,6.0,44.0,1,0,1,2.0,1,0,0,9.0,3.0,3,0.0,67.0,1
5818,13,1,0,7.0,59.0,1,1,1,2.0,0,0,0,12.0,0.0,2,1.0,70.0,1
5819,13,1,0,2.0,57.0,1,0,1,3.0,1,1,0,10.0,0.0,3,0.0,67.0,0
5820,1,2,1,6.0,52.0,1,0,3,4.0,1,0,0,11.0,1.0,0,1.0,79.0,1
5821,14,2,0,6.0,75.0,0,0,1,3.0,1,0,0,9.0,1.0,1,2.0,33.0,1
5822,8,0,0,11.0,72.0,1,2,3,2.0,0,1,0,9.0,1.0,3,0.0,68.0,0
5823,13,1,1,4.0,42.0,1,0,2,2.0,0,0,0,13.0,3.0,2,1.0,65.0,1
5825,3,1,1,6.0,71.0,0,3,2,2.0,0,1,0,12.0,2.0,0,0.0,91.0,1
5826,9,0,0,9.0,20.0,1,1,2,0.0,1,0,0,11.0,3.0,1,1.0,57.0,0
5827,8,0,1,6.0,63.0,1,0,3,0.0,0,1,0,10.0,1.0,1,2.0,80.0,0
5828,12,0,0,6.0,54.0,1,3,0,4.0,0,1,0,9.0,1.0,0,2.0,58.0,0
5829,5,2,1,9.0,50.0,0,0,0,6.0,1,0,0,10.0,3.0,3,4.0,60.0,1
5830,5,2,1,13.0,62.0,0,2,2,1.0,1,1,0,10.0,0.0,2,1.0,58.0,1
5831,11,2,0,6.0,78.0,1,0,1,3.0,1,1,0,13.0,3.0,0,2.0,55.0,1
5832,3,0,0,5.0,29.0,1,0,2,4.0,0,0,0,12.0,1.0,3,2.0,74.0,1
5833,3,1,1,6.0,47.0,1,0,3,4.0,0,1,0,12.0,0.0,0,1.0,51.0,1
5834,0,1,1,11.0,41.0,0,2,3,3.0,0,1,0,9.0,1.0,3,1.0,45.0,0
5835,13,1,1,10.0,40.0,1,1,1,4.0,1,1,0,13.0,0.0,1,1.0,64.0,1
5836,4,2,0,10.0,83.0,0,0,2,2.0,1,0,0,12.0,2.0,3,0.0,98.0,0
5837,14,2,0,11.0,51.0,1,0,2,3.0,0,1,0,10.0,2.0,0,4.0,43.0,0
5838,3,1,1,13.0,47.0,1,2,3,4.0,0,1,0,9.0,1.0,2,3.0,59.0,0
5839,14,2,1,4.0,67.0,1,1,3,3.0,1,1,0,12.0,0.0,1,1.0,40.0,0
5840,0,1,0,12.0,57.0,1,1,1,0.0,1,1,0,12.0,2.0,0,1.0,43.0,0
5841,7,0,0,10.0,57.0,1,3,2,4.0,0,0,0,9.0,1.0,3,0.0,58.0,0
5842,1,2,0,12.0,53.0,1,2,0,3.0,1,1,0,13.0,0.0,0,2.0,48.0,0
5843,0,1,0,6.0,64.0,1,0,1,1.0,0,0,0,11.0,2.0,1,2.0,40.0,1
5844,3,1,0,9.0,39.0,1,0,1,1.0,0,1,0,10.0,2.0,2,0.0,69.0,1
5845,8,0,1,12.0,54.0,1,0,1,2.0,0,1,0,12.0,0.0,3,0.0,84.0,1
5846,10,0,1,1.0,72.0,1,0,0,3.0,0,0,0,11.0,2.0,2,2.0,34.0,1
5847,11,2,0,5.0,49.0,1,0,1,5.0,1,0,0,12.0,2.0,3,1.0,81.0,1
5848,4,2,1,6.0,50.0,1,2,2,2.0,0,0,0,11.0,3.0,2,1.0,83.0,1
5849,4,2,0,6.0,42.0,0,0,0,4.0,1,1,0,11.0,1.0,0,0.0,57.0,0
5850,9,0,1,4.0,42.0,0,2,3,4.0,0,0,0,9.0,0.0,2,2.0,76.0,1
5851,6,0,0,4.0,20.0,0,3,1,3.0,1,0,0,13.0,3.0,0,1.0,58.0,1
5852,9,0,0,13.0,47.0,1,3,3,5.0,1,0,0,12.0,1.0,3,1.0,64.0,1
5853,8,0,0,13.0,57.0,1,0,3,4.0,0,1,0,12.0,2.0,3,1.0,58.0,0
5854,7,0,1,12.0,68.0,1,2,2,2.0,0,0,0,11.0,0.0,3,2.0,69.0,1
5855,5,2,0,12.0,44.0,0,0,0,4.0,0,1,0,12.0,2.0,3,2.0,62.0,0
5856,8,0,1,7.0,51.0,1,3,2,5.0,1,0,0,10.0,2.0,3,0.0,60.0,1
5857,14,2,0,10.0,32.0,1,0,2,2.0,1,0,0,12.0,2.0,2,2.0,45.0,1
5858,13,1,0,1.0,71.0,1,2,2,3.0,0,1,0,11.0,2.0,1,1.0,45.0,0
5859,12,0,0,2.0,66.0,0,3,3,4.0,1,0,1,10.0,1.0,2,0.0,41.0,1
5860,3,1,1,1.0,76.0,1,3,3,2.0,1,0,0,12.0,0.0,3,4.0,75.0,1
5861,14,2,1,9.0,21.0,0,0,1,2.0,1,1,0,12.0,1.0,3,2.0,53.0,1
5862,5,2,0,1.0,38.0,0,3,1,2.0,1,1,0,13.0,3.0,3,0.0,73.0,1
5863,9,0,0,4.0,35.0,0,0,1,3.0,1,0,0,10.0,4.0,2,0.0,67.0,1
5864,3,1,0,2.0,57.0,0,0,3,5.0,0,1,0,12.0,2.0,3,2.0,54.0,1
5865,8,0,1,10.0,49.0,1,3,0,0.0,0,1,0,11.0,2.0,0,1.0,64.0,1
5866,1,2,1,13.0,38.0,0,0,3,4.0,0,1,0,12.0,0.0,3,2.0,53.0,1
5867,13,1,0,12.0,73.0,1,2,1,0.0,0,1,0,12.0,1.0,1,1.0,77.0,1
5868,9,0,1,6.0,25.0,1,0,3,1.0,1,1,0,11.0,1.0,0,0.0,64.0,1
5869,4,2,0,12.0,40.0,1,2,0,3.0,1,0,0,11.0,2.0,1,2.0,86.0,0
5870,11,2,1,6.0,40.0,1,1,0,3.0,1,0,0,13.0,0.0,1,1.0,39.0,1
5871,0,1,0,5.0,57.0,1,1,3,3.0,1,1,0,12.0,1.0,2,2.0,80.0,0
5872,3,1,1,2.0,38.0,1,3,2,2.0,1,1,0,10.0,3.0,3,1.0,51.0,1
5873,10,0,0,10.0,37.0,0,2,1,4.0,0,1,0,9.0,0.0,0,0.0,55.0,0
5874,10,0,1,7.0,38.0,0,2,2,3.0,0,0,0,11.0,1.0,0,1.0,71.0,1
5875,3,1,1,5.0,59.0,1,1,3,2.0,1,1,0,11.0,2.0,1,2.0,91.0,1
5876,4,2,0,5.0,55.0,1,3,3,0.0,0,1,1,12.0,1.0,3,4.0,61.0,0
5877,13,1,0,1.0,37.0,1,0,3,1.0,0,0,0,10.0,0.0,2,3.0,64.0,1
5878,10,0,0,1.0,59.0,1,2,0,3.0,1,0,0,9.0,0.0,3,1.0,68.0,0
5879,6,0,0,10.0,51.0,1,1,2,2.0,1,0,0,14.0,2.0,3,2.0,54.0,1
5880,0,1,1,9.0,50.0,1,0,3,0.0,1,0,0,13.0,2.0,3,2.0,69.0,1
5881,1,2,0,10.0,47.0,1,2,3,6.0,0,0,0,13.0,0.0,0,2.0,63.0,0
5882,10,0,1,9.0,66.0,1,0,0,4.0,1,0,0,11.0,0.0,1,0.0,42.0,1
5884,1,2,0,5.0,65.0,1,2,0,2.0,0,0,0,14.0,0.0,0,3.0,61.0,1
5885,2,1,1,2.0,56.0,0,2,3,2.0,1,0,0,14.0,3.0,0,0.0,58.0,1
5886,14,2,1,10.0,45.0,1,0,0,2.0,1,0,0,11.0,4.0,3,0.0,63.0,1
5887,13,1,1,9.0,50.0,1,0,3,4.0,0,0,0,8.0,2.0,3,2.0,62.0,1
5888,1,2,1,5.0,80.0,1,1,3,5.0,0,1,0,13.0,0.0,0,3.0,70.0,0
5889,0,1,0,11.0,69.0,1,1,2,1.0,1,1,0,12.0,1.0,2,4.0,54.0,1
5890,7,0,1,13.0,62.0,1,2,0,4.0,1,1,0,10.0,2.0,3,0.0,64.0,0
5891,1,2,1,5.0,48.0,1,3,2,1.0,0,1,0,10.0,0.0,0,0.0,56.0,1
5892,5,2,0,8.0,28.0,0,3,3,4.0,0,0,0,11.0,1.0,3,2.0,75.0,1
5893,11,2,1,7.0,32.0,1,0,0,1.0,0,0,0,11.0,0.0,0,2.0,63.0,1
5894,2,1,0,11.0,49.0,1,0,0,3.0,1,0,0,11.0,1.0,3,4.0,48.0,0
5895,9,0,1,6.0,82.0,1,2,2,0.0,1,0,0,11.0,3.0,1,3.0,57.0,1
5896,2,1,1,12.0,50.0,0,1,3,2.0,0,1,0,11.0,3.0,2,4.0,69.0,0
5897,5,2,1,9.0,50.0,1,0,2,1.0,1,0,0,14.0,3.0,0,0.0,60.0,1
5898,4,2,0,7.0,45.0,1,3,0,3.0,1,0,0,9.0,1.0,1,4.0,58.0,1
5899,14,0,0,5.0,32.0,1,0,1,0.0,1,1,0,11.0,1.0,0,1.0,57.0,1
5900,5,2,0,9.0,23.0,1,2,1,3.0,1,1,0,11.0,2.0,3,1.0,62.0,0
5901,12,0,0,9.0,61.0,0,2,3,3.0,0,1,0,11.0,1.0,3,1.0,52.0,0
5902,8,0,1,8.0,51.0,0,2,0,4.0,1,1,0,13.0,1.0,1,1.0,48.0,1
5903,3,1,0,8.0,53.0,1,0,3,1.0,1,1,0,14.0,2.0,3,2.0,45.0,1
5904,4,2,1,13.0,55.0,1,1,2,2.0,1,1,0,10.0,2.0,0,1.0,52.0,1
5905,6,0,1,1.0,44.0,1,0,3,1.0,1,1,0,14.0,1.0,2,1.0,60.0,1
5906,9,0,1,7.0,52.0,0,0,2,2.0,0,0,0,12.0,2.0,1,2.0,44.0,1
5907,3,1,1,11.0,40.0,1,0,2,4.0,1,0,0,13.0,1.0,3,4.0,79.0,1
5908,6,0,0,5.0,50.0,1,3,2,5.0,0,0,0,10.0,3.0,3,1.0,74.0,1
5909,3,1,0,11.0,39.0,0,0,2,3.0,1,1,0,10.0,2.0,2,4.0,82.0,1
5910,10,0,0,11.0,41.0,0,0,0,2.0,0,1,0,12.0,2.0,1,0.0,41.0,0
5911,3,1,1,7.0,53.0,1,0,0,3.0,0,0,0,13.0,2.0,0,0.0,57.0,0
5912,2,1,1,3.0,37.0,0,0,1,4.0,1,1,0,12.0,2.0,3,4.0,64.0,1
5913,6,0,0,10.0,43.0,1,1,3,4.0,1,0,1,11.0,4.0,3,1.0,57.0,0
5914,3,1,1,8.0,61.0,0,1,0,5.0,0,1,1,12.0,2.0,1,0.0,60.0,0
5915,14,2,0,12.0,59.0,1,1,2,2.0,0,0,0,9.0,2.0,0,1.0,46.0,1
5916,1,2,0,2.0,35.0,1,1,3,5.0,0,0,0,10.0,1.0,1,0.0,40.0,0
5917,5,2,0,12.0,35.0,1,3,3,2.0,1,1,0,9.0,2.0,1,0.0,65.0,0
5918,9,0,0,11.0,41.0,1,0,0,3.0,0,0,0,11.0,3.0,2,2.0,56.0,0
5919,11,2,0,8.0,58.0,0,0,0,5.0,0,0,0,9.0,0.0,2,1.0,56.0,1
5920,3,1,1,5.0,51.0,1,3,0,5.0,1,0,0,8.0,3.0,0,1.0,83.0,1
5921,10,0,1,6.0,57.0,1,0,2,3.0,0,1,0,11.0,1.0,3,1.0,45.0,1
5922,13,1,1,1.0,56.0,1,2,2,3.0,0,1,0,9.0,0.0,0,1.0,62.0,0
5923,1,2,0,2.0,51.0,0,0,1,1.0,1,0,0,13.0,1.0,0,0.0,52.0,1
5924,5,2,0,12.0,50.0,0,3,1,3.0,0,1,0,10.0,2.0,1,2.0,65.0,1
5925,8,0,0,2.0,61.0,1,2,3,1.0,1,0,0,11.0,1.0,3,1.0,81.0,1
5926,12,0,0,6.0,74.0,0,3,3,2.0,0,1,0,10.0,2.0,1,2.0,59.0,1
5927,8,0,1,1.0,39.0,1,2,3,2.0,1,0,0,10.0,1.0,2,2.0,36.0,0
5928,0,1,0,9.0,41.0,1,3,0,3.0,0,1,0,11.0,2.0,1,1.0,67.0,0
5929,6,0,1,12.0,62.0,1,2,1,3.0,1,0,0,14.0,0.0,0,1.0,38.0,1
5930,9,0,1,11.0,72.0,1,0,0,4.0,0,1,0,10.0,2.0,1,2.0,39.0,0
5931,12,0,1,6.0,81.0,0,1,3,3.0,0,0,0,12.0,1.0,2,1.0,58.0,1
5932,2,1,1,6.0,58.0,1,2,3,4.0,1,0,0,13.0,2.0,1,2.0,59.0,1
5933,12,0,1,10.0,59.0,1,0,0,1.0,1,1,0,14.0,2.0,1,2.0,78.0,1
5934,2,1,0,3.0,69.0,1,0,3,1.0,1,0,0,10.0,3.0,0,2.0,93.0,1
5935,1,2,1,5.0,45.0,0,3,1,3.0,1,1,0,9.0,0.0,3,2.0,74.0,1
5936,0,1,0,13.0,58.0,0,0,2,5.0,1,0,0,11.0,1.0,3,3.0,61.0,1
5937,8,0,0,2.0,76.0,0,3,1,3.0,0,0,0,11.0,2.0,2,4.0,73.0,1
5938,2,1,0,3.0,45.0,1,0,3,2.0,1,0,0,11.0,2.0,0,1.0,54.0,1
5939,8,0,1,4.0,81.0,1,2,0,3.0,0,0,0,10.0,0.0,3,1.0,78.0,0
5940,0,1,1,12.0,44.0,1,2,1,4.0,0,0,0,11.0,2.0,1,2.0,47.0,1
5941,11,2,0,3.0,44.0,1,0,3,5.0,0,1,0,11.0,1.0,3,0.0,77.0,0
5942,13,1,0,4.0,69.0,1,0,0,4.0,1,1,0,9.0,1.0,0,0.0,60.0,0
5943,7,0,1,13.0,61.0,1,1,3,0.0,1,1,0,9.0,0.0,3,0.0,83.0,0
5944,3,1,1,7.0,44.0,1,2,0,5.0,1,1,0,11.0,2.0,3,1.0,77.0,1
5945,11,2,1,3.0,38.0,1,1,2,2.0,1,0,0,12.0,2.0,2,2.0,41.0,1
5946,5,2,0,5.0,49.0,1,0,1,3.0,1,1,0,12.0,1.0,0,3.0,58.0,1
5947,8,0,1,1.0,72.0,1,1,2,2.0,1,1,0,13.0,1.0,0,1.0,55.0,1
5948,9,0,1,5.0,45.0,1,0,0,2.0,0,0,0,11.0,1.0,3,1.0,53.0,1
5949,14,2,0,5.0,65.0,1,1,3,1.0,0,0,0,10.0,0.0,1,1.0,69.0,1
5950,8,0,1,13.0,63.0,1,0,0,3.0,0,1,0,12.0,2.0,2,0.0,64.0,0
5951,10,0,1,1.0,50.0,1,1,1,1.0,1,1,0,13.0,2.0,2,2.0,88.0,0
5952,13,1,1,12.0,74.0,1,0,3,2.0,0,1,0,11.0,1.0,3,2.0,53.0,1
5953,4,2,1,9.0,45.0,1,3,3,2.0,1,0,0,10.0,1.0,1,0.0,43.0,1
5954,11,2,1,12.0,31.0,1,1,2,1.0,0,1,0,14.0,0.0,1,3.0,53.0,1
5955,5,2,1,7.0,53.0,0,0,3,3.0,1,0,0,14.0,1.0,0,3.0,69.0,1
5956,4,2,0,5.0,46.0,0,2,0,1.0,1,1,0,8.0,3.0,3,0.0,63.0,0
5957,12,0,1,11.0,29.0,1,0,2,4.0,1,1,0,10.0,3.0,1,1.0,86.0,1
5958,1,2,0,1.0,37.0,0,1,2,3.0,1,0,0,11.0,3.0,2,1.0,67.0,1
5959,6,0,0,2.0,43.0,1,0,1,3.0,0,0,0,13.0,2.0,1,2.0,56.0,1
5960,14,2,1,6.0,62.0,1,0,2,2.0,1,0,0,11.0,1.0,3,1.0,85.0,1
5961,12,0,1,8.0,40.0,1,0,3,1.0,1,0,0,11.0,1.0,3,1.0,76.0,1
5962,0,1,1,6.0,45.0,1,0,1,5.0,0,0,0,12.0,1.0,1,4.0,93.0,1
5963,13,1,0,9.0,80.0,1,0,2,2.0,1,1,0,10.0,3.0,1,1.0,47.0,1
5964,14,2,0,12.0,80.0,1,1,0,1.0,1,0,0,11.0,1.0,2,1.0,88.0,0
5965,11,2,0,10.0,60.0,0,0,3,2.0,0,1,0,8.0,2.0,3,3.0,84.0,0
5966,11,2,1,9.0,71.0,0,0,2,3.0,1,0,1,11.0,1.0,3,3.0,66.0,1
5967,7,0,1,10.0,65.0,0,0,1,4.0,0,1,0,12.0,3.0,0,0.0,58.0,0
5968,7,0,1,13.0,81.0,1,2,3,3.0,1,0,0,8.0,2.0,3,4.0,65.0,0
5969,12,0,1,1.0,48.0,1,2,3,0.0,0,0,0,11.0,2.0,0,0.0,44.0,0
5970,2,1,1,4.0,46.0,1,3,1,3.0,0,0,0,11.0,0.0,0,2.0,55.0,1
5971,9,0,1,2.0,27.0,1,0,1,1.0,1,0,0,12.0,1.0,3,3.0,62.0,1
5972,3,0,0,6.0,55.0,0,0,1,5.0,1,1,0,12.0,2.0,2,1.0,46.0,1
5973,9,0,0,3.0,37.0,1,3,3,2.0,0,1,0,14.0,3.0,1,0.0,85.0,1
5975,8,0,0,4.0,71.0,1,1,2,4.0,1,0,0,12.0,2.0,0,0.0,57.0,1
5976,14,2,0,3.0,44.0,1,3,2,6.0,0,1,0,11.0,3.0,1,3.0,68.0,1
5977,5,2,1,7.0,56.0,1,0,2,3.0,1,1,0,9.0,0.0,0,0.0,46.0,1
5978,0,1,0,6.0,56.0,1,0,3,4.0,1,0,0,10.0,1.0,3,1.0,57.0,1
5979,12,0,1,4.0,76.0,1,1,0,2.0,0,1,0,13.0,3.0,0,3.0,63.0,0
5980,3,1,0,13.0,34.0,1,1,3,3.0,0,0,0,13.0,1.0,0,2.0,86.0,0
5981,9,0,1,5.0,47.0,0,2,0,3.0,0,1,0,11.0,3.0,2,1.0,71.0,1
5982,9,0,1,7.0,64.0,0,3,2,5.0,0,1,0,12.0,1.0,3,2.0,56.0,1
5983,13,1,1,3.0,35.0,1,1,3,3.0,1,1,0,9.0,0.0,3,2.0,65.0,1
5984,3,1,1,8.0,22.0,0,2,0,0.0,0,0,0,11.0,1.0,0,1.0,48.0,1
5985,10,0,1,4.0,72.0,1,0,0,3.0,0,0,0,9.0,0.0,3,4.0,59.0,1
5986,14,2,1,13.0,72.0,1,1,3,2.0,0,1,0,9.0,1.0,1,1.0,75.0,0
5987,11,2,0,1.0,69.0,1,3,3,4.0,1,0,0,9.0,1.0,1,1.0,76.0,1
5988,8,0,0,8.0,38.0,1,0,1,0.0,1,1,0,11.0,1.0,3,0.0,60.0,1
5989,3,1,0,4.0,51.0,1,2,1,5.0,1,0,0,11.0,2.0,0,1.0,65.0,1
5990,13,1,0,8.0,55.0,0,0,0,4.0,0,0,0,11.0,3.0,3,1.0,72.0,1
5991,13,1,1,7.0,42.0,1,0,3,3.0,1,0,0,10.0,0.0,3,3.0,63.0,1
5992,12,0,1,5.0,61.0,1,3,1,3.0,0,1,0,11.0,2.0,3,2.0,87.0,1
5993,3,1,0,9.0,42.0,1,1,1,3.0,0,0,0,12.0,1.0,2,1.0,85.0,1
5994,5,2,0,4.0,36.0,1,0,0,3.0,1,0,0,11.0,2.0,3,3.0,59.0,1
5995,7,0,0,7.0,58.0,1,2,2,1.0,0,1,0,11.0,3.0,0,1.0,57.0,1
5996,5,2,1,7.0,44.0,0,1,0,4.0,0,0,0,10.0,2.0,3,3.0,63.0,1
5997,1,2,1,3.0,57.0,1,0,3,1.0,0,1,0,10.0,0.0,1,1.0,76.0,0
5998,11,2,1,10.0,71.0,0,3,0,4.0,0,0,0,10.0,2.0,2,3.0,54.0,1
5999,4,2,1,1.0,36.0,1,3,2,3.0,1,0,0,11.0,1.0,3,3.0,85.0,1
6000,7,0,0,3.0,43.0,1,2,1,4.0,1,1,0,13.0,2.0,3,2.0,51.0,1
